Datetime,Global_active_power_sum,Global_reactive_power_sum,Global_intensity_sum,Sub_metering_1_sum,Sub_metering_2_sum,Sub_metering_3_sum,Voltage_mean
2008-05-16,54.93433338503043,7.840066681802273,14156.400003433228,4456.0,5130.0,17910.0,239.6202433430933
2008-05-17,55.24846671322982,9.196533344437679,14260.40005517006,4316.0,1870.0,24944.0,239.47286106745403
2008-05-18,60.131933402518435,8.483066681896647,15579.200007915497,3550.0,10710.0,17252.0,239.6826876004537
2008-05-19,34.342066702743374,5.857866665472587,8840.000048875809,2028.0,1116.0,15006.0,240.4318750805325
2008-05-20,52.711133332550524,6.136066670964161,13484.80004620552,2704.0,4862.0,23954.0,241.01960430145263
2008-05-21,44.13706668814023,6.344200020035108,11280.000033140182,3978.0,948.0,18502.0,240.76051371892294
2008-05-22,32.56226665178935,5.660533359646797,8513.200021386147,1992.0,880.0,12950.0,239.50019436942208
2008-05-23,49.497199990351994,5.96526666978995,12552.800006747246,0.0,2780.0,29468.0,239.49885421329074
2008-05-24,52.672533415754636,9.518333320940535,13446.800026774406,2054.0,1138.0,25666.0,240.72490295834012
2008-05-25,68.28346672008435,9.68053333759308,17673.199999928474,8614.0,17622.0,12032.0,239.9456458621555
2008-05-26,42.99033329039812,7.356600009153286,11317.600025892258,1970.0,1332.0,18568.0,240.3636874516805
2008-05-27,56.95666670153538,6.915533340598146,14709.199984431267,0.0,10704.0,22956.0,239.39086810217964
2008-05-28,37.145733373860516,7.85480001916488,9649.60004734993,6276.0,1024.0,13418.0,241.322694322798
2008-05-29,37.835866649448874,6.227733351911108,10010.000012159348,2008.0,1014.0,17406.0,237.67515984641182
2008-05-30,46.57480005075534,6.07393334073325,12104.399992227554,0.0,6038.0,22596.0,240.55369449191625
2008-05-31,54.715666666130225,8.33080000380675,14178.40001130104,3528.0,4656.0,23716.0,240.6542014863756
2008-06-01,61.629199949403606,7.511333346739411,15618.800018668175,3812.0,1090.0,22614.0,240.62318058013915
2008-06-02,35.80040001074473,5.505266685162981,9268.00002169609,1920.0,1116.0,12682.0,236.36987501780192
2008-06-03,53.26053331941366,5.797933336098989,13951.200008869171,5794.0,5216.0,18530.0,234.1522083706326
2008-06-04,52.963733306030434,5.0801333369066315,13904.000021457672,3100.0,15364.0,13016.0,234.70647225909764
2008-06-05,37.335933398207025,5.103533340742191,9785.200018882751,3494.0,1012.0,17562.0,235.1638264020284
2008-06-06,40.59046667317549,5.817333338782191,10575.599996328354,2018.0,1012.0,15742.0,239.71693754196167
2008-06-07,62.74946665217479,6.213800006483992,15932.000026464462,4758.0,5222.0,29186.0,238.98444441689387
2008-06-08,51.41073336452246,6.279466681554913,13236.80000758171,5072.0,6322.0,19464.0,239.9649375067817
2008-06-09,44.189933351178965,6.1213333331048485,11634.40001153946,3934.0,4170.0,15842.0,239.43468066321478
2008-06-10,35.56966673980157,7.2006000023335215,9230.00002527237,1814.0,1170.0,17984.0,239.97804866366917
2008-06-11,37.440200033287205,7.145733339463671,9758.80002963543,1954.0,1684.0,15132.0,240.15447249942355
2008-06-12,41.9777333855629,6.309733341882626,10941.999984383583,3902.0,1134.0,14492.0,239.69002074135673
2008-06-13,62.47599994689226,9.393866662556926,16134.000002980232,5618.0,14716.0,21062.0,238.8876024767125
2008-06-14,46.164000070095064,11.475999990850687,12118.400052070618,3724.0,2022.0,21362.0,240.0144929462009
2008-06-15,76.30339996864399,9.366866684829196,19508.000014662743,12942.0,13604.0,23178.0,239.45372921625773
2008-06-16,43.43479999105136,6.812733339394132,11245.600023150444,3960.0,928.0,20024.0,240.4334652900696
2008-06-17,38.16946664253871,5.848800016318759,9891.600015461445,2160.0,864.0,20188.0,240.3544306755066
2008-06-18,63.12026657809814,9.09079999079307,16448.800005435944,15098.0,6080.0,25374.0,239.73986803690593
2008-06-19,52.936066656311354,6.31393334629635,13645.199999928474,6822.0,3028.0,21822.0,239.2726875093248
2008-06-20,55.870133348802725,7.580666667968035,14423.599987506866,5896.0,5870.0,24834.0,239.9391876856486
2008-06-21,57.808466633657616,7.967600017910202,14786.399996042252,1880.0,11646.0,25656.0,239.46340984768338
2008-06-22,52.21386670817932,9.804799995198845,13461.20001232624,9410.0,2350.0,21304.0,239.04411835140652
2008-06-23,41.7265333155791,7.0318666633218525,10920.800006866455,5200.0,1162.0,20248.0,238.937652821011
2008-06-24,58.48173325409492,8.434066675727566,15155.200021266937,5558.0,6978.0,28542.0,237.91538888083565
2008-06-25,42.05900004506111,9.687533350661397,11263.600000023842,5546.0,1138.0,18804.0,238.8949026213752
2008-06-26,35.20066673407952,7.247133334477742,9247.999989509583,1842.0,1144.0,17942.0,239.35140277014838
2008-06-27,58.50506672759851,8.733600003520648,15081.59999191761,8318.0,4744.0,20326.0,238.9349860297309
2008-06-28,40.293333337207635,7.031800010924538,10615.59999358654,0.0,4000.0,15864.0,239.1423819753859
2008-06-29,24.97839994331201,6.122133342300852,6713.600038409233,1910.0,1070.0,7792.0,240.16064569685193
2008-06-30,26.80653333365917,6.317533337449034,7140.000007510185,0.0,1042.0,13638.0,240.376118183136
2008-07-01,40.507999979456265,9.259600009645025,10771.200031161308,6930.0,1174.0,16780.0,239.54029161665176
2008-07-02,38.24006665746371,8.88460001697143,10280.399995803833,1924.0,1300.0,14004.0,238.96197911368475
2008-07-03,36.61200000544389,7.124933341145516,9628.400004148483,1916.0,5138.0,14820.0,239.6354927804735
2008-07-04,31.40066673606634,6.2710666765769325,8145.600028514862,0.0,1178.0,16604.0,240.17965296639338
2008-07-05,48.969599924981594,7.4926666783789795,12633.200001239777,3750.0,13508.0,16730.0,239.56477093166774
2008-07-06,60.16880001972119,8.452733341231943,15435.199979305267,8516.0,10460.0,15072.0,240.59022923575506
2008-07-07,32.77966666817665,6.760333340615034,8549.600006580353,4342.0,1184.0,14298.0,239.6337152481079
2008-07-08,37.540466733276844,6.543933354193966,9709.600004553795,1982.0,1006.0,15184.0,239.70062488979764
2008-07-09,30.643933290243147,6.390800004204114,7992.800032377243,1902.0,998.0,14704.0,240.32957649230957
2008-07-10,41.70920006930828,8.008066678171357,10781.200019836426,1964.0,1104.0,16372.0,239.86775681177775
2008-07-11,41.80719996243715,8.367866688842575,10892.799991369247,1448.0,1116.0,18502.0,239.516909705268
2008-07-12,44.29506670733293,8.870799987887343,11665.20001757145,8872.0,5234.0,14462.0,240.05927759806315
2008-07-13,41.7918000087142,5.563600000242392,10840.000032424927,3342.0,6328.0,14112.0,240.29121708770455
2008-07-14,37.93086670935154,6.988933330898484,9883.200030684471,5128.0,3990.0,12872.0,240.49418727027046
2008-07-15,38.52866669644912,6.3645333481331665,9894.799993634224,1936.0,1104.0,17170.0,239.78144453896417
2008-07-16,35.902066708604494,6.8820666765173275,9322.000036001205,3074.0,5598.0,9956.0,240.59338199827405
2008-07-17,43.970733325680094,7.983533341934284,11596.80001103878,2244.0,1446.0,16560.0,239.91703454123603
2008-07-18,42.05279999623696,6.520200007284681,10762.400027751923,2286.0,1104.0,18520.0,239.57718750635783
2008-07-19,44.80046675205231,6.934333351999522,11576.800029873848,5882.0,6292.0,15352.0,239.15111815134685
2008-07-20,31.384466655552387,5.752533351009091,8168.800016403198,3886.0,2152.0,10914.0,239.77769414054023
2008-07-21,38.54926665325959,5.748333340138197,10028.40001130104,3396.0,862.0,18378.0,239.10169435077245
2008-07-22,24.674733398358025,5.370933345953623,6545.200035095215,0.0,860.0,9772.0,239.6703054110209
2008-07-23,31.421000045041243,5.413066672657927,8206.400015115738,2466.0,908.0,12650.0,240.09611805809868
2008-07-24,36.4483334004879,6.19606666614612,9278.00001001358,1674.0,952.0,16688.0,239.88376376893785
2008-07-25,28.851133355001608,6.090466675038139,7540.8000228405,2336.0,984.0,13462.0,239.0572151184082
2008-07-26,27.189466700454552,7.110600011547406,7184.000022530556,0.0,1896.0,12486.0,240.0286946296692
2008-07-27,38.24653338193893,7.771266664564609,10116.000018239021,2126.0,1716.0,16770.0,238.4711598608229
2008-07-28,27.52679999123017,6.617133347938458,7414.00001680851,0.0,1018.0,11926.0,239.9936946551005
2008-07-29,38.88526661396027,6.94613333940506,10485.600013256073,3142.0,1060.0,11604.0,240.2488819334242
2008-07-30,43.33026663213968,7.584533343836665,11707.599949598312,5096.0,1546.0,12556.0,239.0855902671814
2008-07-31,46.42126673211654,8.115866681809226,12187.600034952164,3066.0,5616.0,15176.0,240.09567353990343
2008-08-01,24.65253335336844,8.42346668280661,6704.400016903877,1172.0,2300.0,10182.0,239.80543727874755
2008-08-02,16.859200004239877,5.943133352324367,4573.200017094612,0.0,1008.0,7606.0,239.12872917387222
2008-08-03,16.826066661874453,5.535066675891479,4540.800024151802,0.0,998.0,7852.0,237.05443754196168
2008-08-04,37.53066670795282,6.453999997054537,9834.800022006035,1192.0,9354.0,8820.0,237.86346098347784
2008-08-05,27.570600000520546,6.008266684661309,7217.200012147427,1270.0,1018.0,14236.0,238.73645836512247
2008-08-06,10.870400017003218,7.150133368372917,3140.3999961316586,0.0,1026.0,4430.0,240.56582628885906
2008-08-07,11.162800021966298,7.164666663606962,3227.600000590086,0.0,1052.0,4714.0,239.31232634650337
2008-08-08,10.073333343863487,6.54826667221884,2896.0000035762787,0.0,962.0,3960.0,239.45654158062405
2008-08-09,11.964133358250061,6.6663333418468635,3341.599998265505,0.0,978.0,3804.0,240.71045835283067
2008-08-10,11.734400009612242,6.303533356885115,3232.800002783537,0.0,928.0,3810.0,240.26488880581326
2008-08-11,12.397200047969818,6.254000013197461,3371.60000744462,0.0,978.0,3760.0,240.7183264732361
2008-08-12,9.632800015062093,6.2347333466013275,2746.0000027418137,0.0,924.0,3688.0,240.04828470018174
2008-08-13,9.41946667805314,6.127866692965229,2682.800007432699,0.0,902.0,3578.0,240.8715139918857
2008-08-14,9.008600009729465,5.932200024401149,2548.8000069856644,0.0,882.0,3282.0,241.14088184568618
2008-08-15,9.12180002356569,5.939266696820656,2580.4000020623207,0.0,878.0,3382.0,241.15816659927367
2008-08-16,9.160466704020898,6.055933338031172,2590.400005698204,0.0,884.0,3376.0,242.09534712897405
2008-08-17,9.159866690387329,5.983866676067312,2585.6000070273876,0.0,890.0,3420.0,241.1834513452318
2008-08-18,9.125266690800588,5.936600003018976,2575.600005418062,0.0,880.0,3438.0,241.35584014256796
2008-08-19,9.156400013218324,6.020733364174763,2601.6000057458878,0.0,884.0,3394.0,240.89473597208658
2008-08-20,8.949066700786352,5.9354666851460935,2544.000007301569,0.0,874.0,3252.0,241.54370818667942
2008-08-21,8.709933336327474,5.6324000265449286,2447.200009137392,0.0,864.0,3154.0,240.29566657808093
2008-08-22,8.90413335909446,5.821800026297569,2511.600007236004,0.0,876.0,3228.0,240.8822429339091
2008-08-23,8.48806671500206,5.647400007396937,2392.8000115454197,0.0,838.0,2970.0,242.14265971713596
2008-08-24,8.490533359597126,5.463666676729917,2380.000009447336,0.0,808.0,3046.0,241.61341661877103
2008-08-25,8.343266694247722,5.462333351622025,2328.000010341406,0.0,844.0,2872.0,241.4739721828037
2008-08-26,8.585466682165862,5.552200015634298,2411.2000101208687,0.0,840.0,3066.0,241.11954856448705
2008-08-27,8.60380001614491,5.529066676149766,2399.6000087857246,0.0,798.0,3078.0,240.5764653523763
2008-08-28,8.941533334801594,5.803266682103276,2520.000008404255,0.0,864.0,3262.0,240.54265273412068
2008-08-29,8.919600011656682,5.706200014799833,2520.0000093877316,0.0,860.0,3198.0,240.33545161353217
2008-08-30,9.014133314043283,5.918400031079849,2552.400010019541,0.0,870.0,3238.0,240.51399304072064
2008-08-31,50.02046671037873,7.01393335411946,12808.00000077486,4112.0,7466.0,24234.0,240.01763723027466
2008-09-01,41.583666596810026,6.149533353373409,10749.599986433983,1900.0,1042.0,20366.0,239.91590974595812
2008-09-02,46.13846665670474,7.487800002594789,11927.59998703003,8546.0,2412.0,13296.0,239.32896516588
2008-09-03,46.282866683602336,5.976266680161158,11861.599981188774,2652.0,3804.0,20426.0,240.02945830027264
2008-09-04,40.84066670387983,5.062400005757809,10525.600010037422,4450.0,808.0,18816.0,238.66349295510187
2008-09-05,29.132000017662843,4.907866675034166,7504.000030398369,758.0,862.0,13886.0,239.59059023327296
2008-09-06,62.28580000301202,7.943066673229138,15910.399991750717,5896.0,13000.0,26800.0,239.33977770275538
2008-09-07,45.755199985206126,5.881466674804687,11752.800016760826,7224.0,3414.0,11952.0,240.58868740929498
2008-09-08,43.64413331051667,5.352466675639152,11097.60005223751,1494.0,4586.0,19118.0,241.38182624181113
2008-09-09,38.65513329803944,6.022333343699574,9977.59998369217,472.0,906.0,15456.0,239.7816667450799
2008-09-10,43.35880000938972,5.547666674355666,11109.600010156631,2018.0,798.0,20562.0,239.48058347702028
2008-09-11,34.290466689070065,6.401266693448027,8871.20004439354,2010.0,834.0,15288.0,239.0998057683309
2008-09-12,46.42540004452069,5.943266689156492,11936.399980664253,3734.0,804.0,17476.0,239.96831271913317
2008-09-13,54.38119997332493,6.20640000415345,13882.000020503998,1860.0,10866.0,23614.0,240.12454849878947
2008-09-14,52.544200005133945,6.458200001468261,13636.800013661385,9346.0,890.0,13076.0,239.88898618486192
2008-09-15,56.59026672194401,4.5372666676839195,14606.800053358078,1920.0,728.0,20644.0,240.25590970781116
2008-09-16,40.72873335381349,5.202000018209219,10423.599985957146,0.0,736.0,16498.0,240.94875009324815
2008-09-17,50.640333485603335,5.905600014328956,12930.400011062622,3820.0,7454.0,18742.0,240.65667366451686
2008-09-18,50.1763333539168,6.312533334891001,12808.400038599968,8404.0,714.0,15982.0,240.32713887956407
2008-09-19,50.628199996550876,5.558933333431681,12898.800003886223,3138.0,702.0,24734.0,240.35711092419095
2008-09-20,43.486666630705194,5.206800007323424,10960.00001335144,0.0,740.0,24954.0,240.59411820305718
2008-09-21,51.10233333359162,6.875399996464451,13133.600030779839,8020.0,4762.0,16694.0,240.94015989303588
2008-09-22,45.28546664913495,5.050800003608068,11556.400057435036,2028.0,4896.0,20454.0,240.20915971332127
2008-09-23,41.09293341437976,5.504266673947374,10610.400042772293,0.0,4336.0,15840.0,240.18336103227404
2008-09-24,57.27833324819803,5.782399999971191,14491.20003926754,4038.0,9460.0,21096.0,240.1257917933994
2008-09-25,37.707333362599215,5.792333342631658,9630.00002014637,2024.0,1502.0,16970.0,240.29032641516793
2008-09-26,47.71499998569489,7.052399998654922,12210.00002360344,2442.0,740.0,21780.0,240.39362496270073
2008-09-27,70.91486660987138,8.567999993016322,18024.799978852272,8694.0,5168.0,25376.0,240.14647903442383
2008-09-28,57.70346670846144,5.4656000133603815,14629.2000041008,3840.0,770.0,22484.0,240.2784165594313
2008-09-29,50.05793335090081,6.647733348732193,12699.200006484985,2028.0,726.0,21354.0,240.2640207078722
2008-09-30,45.833533346652985,5.16973334265252,11591.200028896332,1996.0,720.0,14830.0,240.58377085791693
2008-10-01,62.41213324020306,6.041866677626968,15788.400005817413,4498.0,11600.0,21616.0,241.12861103481717
2008-10-02,44.8447332834204,5.122533333301544,11371.999994516373,0.0,734.0,18120.0,240.3282431708442
2008-10-03,53.75266657968362,5.286600019286076,13667.599910020828,9602.0,698.0,18864.0,239.84200693766277
2008-10-04,70.01653341650963,7.206666683902343,17697.200058221817,6924.0,1258.0,25146.0,240.1744028939141
2008-10-05,51.66500004331271,4.876533343394597,13058.400017499924,1980.0,6514.0,12142.0,240.13754165437487
2008-10-06,47.45940022120873,4.173466693485777,12143.199998140335,1980.0,572.0,19124.0,239.11907441880967
2008-10-07,57.55226658582687,6.241133342434963,14878.400057792664,2032.0,838.0,18952.0,238.8528680589464
2008-10-08,62.01919991274675,5.0803333510955175,15642.000029325485,2088.0,10252.0,23300.0,240.04901394314237
2008-10-09,66.12273334364096,6.063333347439766,16739.60001349449,2064.0,6128.0,23304.0,239.27542363272772
2008-10-10,50.611266693472864,4.934800010422865,12778.000002861023,0.0,778.0,24092.0,239.6348543273078
2008-10-11,55.64620003849268,5.161600012828907,14129.200019359589,4288.0,4670.0,22746.0,239.18261807759603
2008-10-12,63.59799993534883,5.393533352141579,16171.5999917984,5122.0,11644.0,14342.0,240.15154159333972
2008-10-13,48.73253335555395,4.929800008237362,12252.400044441223,2074.0,1070.0,18966.0,240.80942356321546
2008-10-14,53.635199969013534,5.476200008889039,13622.800004959106,2354.0,884.0,19878.0,239.21572924719916
2008-10-15,71.89653342366219,5.615400002275904,18225.19998049736,3996.0,14084.0,19968.0,239.5067916340298
2008-10-16,52.78933336436749,4.5613333389163015,13424.40000128746,1902.0,858.0,16876.0,239.26284727520414
2008-10-17,62.22953339616458,5.117400015890598,15770.400000572205,4072.0,6374.0,19278.0,240.04762502246433
2008-10-18,74.63966673364241,5.420933348561326,18855.600003242493,1598.0,3310.0,24292.0,239.8354304207696
2008-10-19,65.7311332633098,6.053200009465217,16719.200016498566,1396.0,16020.0,9200.0,240.0425485081143
2008-10-20,55.58513334741195,4.59373333863914,13997.600032567978,1688.0,5296.0,20950.0,240.4324931356642
2008-10-21,68.79053339759508,5.078133345892032,17512.79998922348,1714.0,5326.0,22662.0,239.73068742752076
2008-10-22,54.867000080645084,4.9781333373238645,13930.399986028671,1324.0,5084.0,16974.0,240.8157638443841
2008-10-23,61.01646662801504,5.373600007469455,15478.800016641617,1630.0,2870.0,21174.0,240.39904159969754
2008-10-24,71.10753328353167,5.600466688349843,18048.799983501434,15786.0,4554.0,20568.0,240.41369438171387
2008-10-25,50.77186671296756,3.7079333513975143,12725.999990701675,1474.0,788.0,26866.0,240.96002860263832
2008-10-26,17.449733344713845,3.8510000303387644,4317.600036382675,0.0,720.0,4026.0,242.12346524132622
2008-10-27,17.463066659867764,4.299266697342197,4346.400030970573,0.0,804.0,3934.0,242.22805559370252
2008-10-28,44.24299993763368,4.835866692538063,11097.200007796288,4526.0,724.0,10180.0,241.32679159376357
2008-10-29,53.75253332257271,4.442733337233464,13260.399943351746,2074.0,690.0,8030.0,241.78959701326158
2008-10-30,36.61999997695287,4.10093334329625,9427.199992775917,0.0,690.0,5238.0,242.08329145643447
2008-10-31,42.86106661160787,3.478266683841745,10847.200001716614,0.0,624.0,20966.0,241.32977080874974
2008-11-01,27.683266604940098,3.789066688219706,7562.000053405762,0.0,688.0,3878.0,241.81023585001628
2008-11-02,30.35379993915558,4.0157333463430405,8248.400070667267,0.0,692.0,5648.0,242.15574328104654
2008-11-03,28.25333321193854,3.8416000165045263,7675.200063705444,1926.0,694.0,3784.0,241.76511817508273
2008-11-04,52.07720003028711,4.049200018495322,13398.800029754639,0.0,12428.0,8212.0,240.80244466993543
2008-11-05,104.49766668776671,8.594000009198984,26608.800029039383,15194.0,20818.0,16724.0,239.48077081044514
2008-11-06,52.94793324917555,6.048933345700304,13612.7999792099,2066.0,860.0,13468.0,240.39021541807386
2008-11-07,53.972800053159396,3.6662666734308003,13693.200042963028,2064.0,778.0,20842.0,239.75178470611573
2008-11-08,57.77126667896906,4.438933339218298,14701.600039243698,2228.0,6542.0,12138.0,239.30802779727512
2008-11-09,85.95126671989759,7.0315333411097525,21948.39999938011,12602.0,1322.0,28696.0,238.45406924353705
2008-11-10,69.72933327754339,5.183000000317891,17717.200047016144,2046.0,710.0,20570.0,239.6522457064279
2008-11-11,81.86500003834566,4.269333338985841,20688.000034093857,4950.0,4576.0,29302.0,239.87869459788004
2008-11-12,72.88313331504663,5.293866680686673,18258.7999522686,2132.0,5424.0,18860.0,240.38696117162374
2008-11-13,41.28200004200141,4.180800015479326,10446.400002241135,0.0,676.0,12630.0,241.59792360729642
2008-11-14,54.05793334543705,4.263133354485035,13696.000069379807,4184.0,650.0,19858.0,241.02181918885972
2008-11-15,101.0542665809393,5.505333357055982,25814.000055789948,7904.0,7598.0,31270.0,238.63411823908487
2008-11-16,78.8477333471179,5.437666676317652,19926.79997086525,9582.0,3658.0,17890.0,240.49413894017536
2008-11-17,50.78786670466264,3.9624666792651015,12706.799949645996,0.0,756.0,21180.0,241.13493050469293
2008-11-18,58.30166665414969,4.642733357350031,14808.400028467178,2158.0,738.0,22408.0,239.90204153060913
2008-11-19,61.341266653935115,5.548400016501546,15589.200001716614,3474.0,6052.0,17408.0,240.5396177927653
2008-11-20,56.41120002567768,4.039733335127433,14355.199959754944,2068.0,694.0,15464.0,239.81811804241605
2008-11-21,55.797666690746944,4.251800018548965,14245.999975919724,2078.0,696.0,20792.0,239.92833351559108
2008-11-22,57.04559994737307,4.162266682585081,14542.800035476685,2186.0,1764.0,16640.0,239.73181249830458
2008-11-23,113.51080005367596,6.898133332654834,28927.200001239777,7262.0,17646.0,20544.0,239.14946486504232
2008-11-24,107.09993322690327,4.05393334813416,26742.00003004074,2126.0,1020.0,26756.0,240.35948614544338
2008-11-25,90.09500001817942,5.0188000018397965,22532.80001449585,6020.0,690.0,20942.0,240.93060391743978
2008-11-26,50.53180002669493,3.999866662795345,12546.399993419647,1818.0,608.0,20004.0,242.40089594523113
2008-11-27,78.74060011059046,4.2072666657467686,19702.39995789528,4982.0,660.0,24880.0,241.44001393847995
2008-11-28,62.86546665877104,4.280866676568985,15579.599988818169,2226.0,590.0,22722.0,243.0665139410231
2008-11-29,81.15560003121693,5.550333339845141,20314.400023579597,10536.0,4784.0,24772.0,241.24075705210367
2008-11-30,80.04626651306947,5.69680001810193,20032.000022292137,2322.0,6962.0,22948.0,242.37456246482
2008-12-01,53.884600045283634,3.955933340142171,13704.400004863739,2170.0,618.0,18026.0,243.44584023157756
2008-12-02,59.781466684738795,4.863600012908379,15019.599997997284,0.0,608.0,22686.0,243.37936815685697
2008-12-03,58.50546674827735,4.157400005186598,14600.400007724762,2274.0,604.0,19328.0,243.38372911877102
2008-12-04,57.954600003361705,3.79966668151319,14468.400007724762,2170.0,562.0,22628.0,243.46313864390055
2008-12-05,68.62060003081957,4.0008666884154085,17186.799980401993,1662.0,620.0,19704.0,242.97590985827975
2008-12-06,84.1278666411837,6.271466671178739,21192.00005507469,8010.0,11498.0,18096.0,241.13656252755058
2008-12-07,82.22466665754716,6.007466674471895,20613.200023651123,6588.0,620.0,27254.0,242.23854171964857
2008-12-08,62.28786666790644,4.026066690559189,15503.5999969244,2234.0,592.0,26512.0,243.73161801232231
2008-12-09,66.7714667831858,4.417200021694104,16581.999987006187,3970.0,5106.0,25772.0,243.5556527773539
2008-12-10,70.36733330239852,4.566866679365436,17452.39998793602,2256.0,8288.0,21778.0,243.5008539909864
2008-12-11,47.75073343167703,3.830533346409599,11871.20002579689,2320.0,546.0,15958.0,243.41836098564997
2008-12-12,60.51779999186595,4.6447333501031,15038.399981021881,2314.0,510.0,24308.0,243.04302066167196
2008-12-13,60.85246669501066,5.442600018034379,15326.799993872643,4372.0,522.0,18542.0,241.53854863908555
2008-12-14,66.73733345270156,5.467133343219757,16938.799984931946,7484.0,4994.0,10830.0,241.62279870775012
2008-12-15,59.84833326836427,3.7914666760712863,14950.000036478043,2356.0,504.0,19336.0,243.03920136557684
2008-12-16,59.90299998819828,3.819933341940244,14954.799974441528,0.0,506.0,22668.0,243.87990279727512
2008-12-17,69.95953337450823,4.540533344323436,17511.200023412704,8502.0,568.0,21626.0,243.31351384056939
2008-12-18,57.89799999545018,3.935666674623887,14369.199957609177,2250.0,516.0,22586.0,242.85906252331205
2008-12-19,62.737066656847794,4.405133343984684,15782.800050973892,3076.0,592.0,23546.0,241.86617371241252
2008-12-20,74.75006656150023,5.356333348030845,18706.400015473366,2264.0,12958.0,25638.0,242.56599703027277
2008-12-21,88.12033324539661,4.502400015667081,22068.39996266365,2198.0,18378.0,29632.0,241.72008351220026
2008-12-22,67.19359993934631,4.162333343053858,16868.400034427643,4314.0,782.0,20866.0,241.86449304156832
2008-12-23,59.936266733706,5.035999994228283,15121.999985933304,5332.0,4230.0,16652.0,241.77054873572456
2008-12-24,42.32126668343941,3.8439333524554966,10464.800006747246,0.0,728.0,19962.0,243.96062498092653
2008-12-25,35.37059994737307,3.8960666846483947,8751.200027942657,0.0,570.0,7196.0,243.23306256400215
2008-12-26,40.79106670767069,4.140733346218864,10082.000015497208,2242.0,558.0,15592.0,244.35365964041816
2008-12-27,99.07213341991107,3.937733349824945,24283.600041389465,0.0,488.0,24418.0,243.31189596388074
2008-12-28,52.35473334590594,3.7416000119100015,12729.599973082542,3906.0,434.0,10582.0,244.56038178337946
2008-12-29,18.5092666943868,3.0546000046034654,4547.200040459633,0.0,436.0,4960.0,244.95475692749022
2008-12-30,39.841266644497715,3.773533338556687,9797.200002670288,0.0,490.0,14290.0,244.63816666073268
2008-12-31,65.47293329834937,4.309066663806637,16380.400011181831,5950.0,492.0,23720.0,243.29661804835
2009-01-01,46.88973338653644,3.755600014080604,11951.600063562393,1530.0,7690.0,5606.0,242.83606261147392
2009-01-02,77.58366667181254,6.824333353588979,19404.800033569336,4834.0,12036.0,23682.0,242.70488873587715
2009-01-03,63.783199999233084,5.830400004982948,15928.800006866455,12880.0,656.0,20878.0,243.6814583990309
2009-01-04,64.66646673778693,5.577933347473542,16223.59999203682,2914.0,10502.0,6490.0,244.8224305788676
2009-01-05,53.46666664977868,4.297933349882563,13352.400011777878,2494.0,644.0,17300.0,244.83077767690023
2009-01-06,56.32873337368171,3.8518666700770456,13921.999998092651,0.0,508.0,24924.0,245.0926663928562
2009-01-07,69.34239993790786,4.716800007596612,17126.800014019012,5374.0,7640.0,19958.0,246.0406389872233
2009-01-08,54.442333359519644,4.1458000083764395,13595.600036859512,5546.0,598.0,20150.0,245.35073602464465
2009-01-09,59.62339988698562,3.852400009954969,14924.400024533272,3604.0,544.0,18570.0,244.6224096192254
2009-01-10,70.098266629378,5.39113334082067,17535.999990820885,5656.0,8576.0,25078.0,244.12048592037624
2009-01-11,65.86626671850681,4.774666675552726,16602.400018453598,9042.0,10602.0,11774.0,245.53154847886827
2009-01-12,52.97593330691258,3.747600021089117,12999.999980211258,0.0,522.0,24294.0,245.527069483863
2009-01-13,72.75333324670791,4.471400011330843,18012.399991989136,2280.0,658.0,32388.0,244.45834034813774
2009-01-14,59.20939997335275,4.022000012422601,14678.400012850761,4554.0,664.0,20602.0,244.6094371485495
2009-01-15,52.13559999118249,3.851533339296778,13019.199977636337,5462.0,780.0,19122.0,243.02127783033583
2009-01-16,92.21846675177416,5.997333343078693,23156.80008172989,11622.0,6316.0,30440.0,242.5689722167121
2009-01-17,110.59400000969569,5.484800002599756,27587.200018405914,4954.0,6308.0,30644.0,241.6315416124132
2009-01-18,105.13979997386535,6.994666675229867,26402.79999756813,11298.0,13402.0,25454.0,242.64408325619166
2009-01-19,56.66220003664493,3.975799998268485,14182.399975776672,2236.0,752.0,20558.0,243.12617364459567
2009-01-20,57.934266702334085,4.462666676690181,14341.60002565384,0.0,564.0,27454.0,243.39985400305855
2009-01-21,57.981133266786735,4.268133345494667,14379.599988222122,2296.0,4318.0,19660.0,244.10518747965494
2009-01-22,41.24520001808802,3.8533333532512186,10339.200030088425,0.0,682.0,16492.0,244.00635426839193
2009-01-23,63.68453335861365,4.209933345143994,15928.800014972687,4156.0,590.0,24292.0,242.76895150078667
2009-01-24,73.35900007784366,5.665800005694231,18406.400005102158,10192.0,8984.0,16644.0,243.25075685713026
2009-01-25,94.78880004783471,4.92553333962957,23475.999881267548,7942.0,11920.0,22426.0,242.54399293263754
2009-01-26,55.81573328574498,3.7758666715274254,13923.199982762337,2242.0,696.0,19642.0,243.20027076933118
2009-01-27,47.50100001692772,4.521200018003583,12003.60001540184,1792.0,556.0,13216.0,243.93760427898832
2009-01-28,90.72446660051743,3.8673333396514256,22553.200063347816,4602.0,13898.0,28570.0,243.032222143809
2009-01-29,52.4566000332435,3.4768666747957466,13053.999970436096,0.0,588.0,17992.0,243.36284720102947
2009-01-30,68.63459995090962,4.003133344526092,17043.60000514984,3244.0,560.0,24294.0,244.28983331256444
